Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-MMU-983168,"Antigen processing: Ubiquitination & Proteasome degradation",3,296,0.03189998922297661,0.5944241094196165,0.5944241094196165,5,9,0.0011603919546157814,10090,Mus musculus,"O35226;P50636;Q8BM54","O35226;P50636;Q8BM54","R-MMU-983140;R-MMU-983150;R-MMU-983156;R-MMU-983157;R-MMU-983147"
R-MMU-6809371,"Formation of the cornified envelope",1,87,0.00937601034594245,0.595192330647893,0.595192330647893,1,15,0.0019339865910263023,10090,Mus musculus,"P23188","P23188","R-MMU-8849797"
R-MMU-5617833,"Cilium Assembly",2,194,0.02090742536911305,0.5987855320595459,0.5987855320595459,3,47,0.006059824651882414,10090,Mus musculus,"Q8BFY9;Q8K341","Q8BFY9;Q8K341","R-MMU-5624951;R-MMU-5618328;R-MMU-5624948"
R-MMU-1483257,"Phospholipid metabolism",2,194,0.02090742536911305,0.5987855320595459,0.5987855320595459,3,181,0.02333677153171738,10090,Mus musculus,"O55229;Q8VEB4","O55229;Q8VEB4","R-MMU-8952251;R-MMU-1483004;R-MMU-1483222"
R-MMU-4086400,"PCP/CE pathway",1,88,0.009483780579803858,0.5993983141820302,0.5993983141820302,1,16,0.0020629190304280558,10090,Mus musculus,"O35226","O35226","R-MMU-4608855"
R-MMU-1474244,"Extracellular matrix organization",3,299,0.032223299924560835,0.6013030047529367,0.6013030047529367,11,253,0.03261990716864363,10090,Mus musculus,"P23188;P12023;P29788","P23188;P12023;P29788","R-MMU-2471842;R-MMU-1602466;R-MMU-2426471;R-MMU-2396079;R-MMU-2467665;R-MMU-2161282;R-MMU-2396370;R-MMU-216076;R-MMU-2129357;R-MMU-1602484;R-MMU-2731122"
R-MMU-69052,"Switching of origins to a post-replicative state",1,90,0.009699321047526674,0.6076809714403629,0.6076809714403629,2,9,0.0011603919546157814,10090,Mus musculus,"O35226","O35226","R-MMU-68948;R-MMU-69016"
R-MMU-937061,"TRIF(TICAM1)-mediated TLR4 signaling ",1,91,0.00980709128138808,0.6117585209414271,0.6117585209414271,1,55,0.0070912841670964415,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-166166,"MyD88-independent TLR4 cascade ",1,91,0.00980709128138808,0.6117585209414271,0.6117585209414271,1,57,0.007349149045899948,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-9006936,"Signaling by TGFB family members",1,91,0.00980709128138808,0.6117585209414271,0.6117585209414271,1,81,0.010443527591542032,10090,Mus musculus,"P23188","P23188","R-MMU-170844"
R-MMU-975956,"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",1,92,0.009914861515249488,0.6157941275337118,0.6157941275337118,1,1,1.2893243940175349E-4,10090,Mus musculus,"P29341","P29341","R-MMU-927789"
R-MMU-5607764,"CLEC7A (Dectin-1) signaling",1,92,0.009914861515249488,0.6157941275337118,0.6157941275337118,2,37,0.004770500257864879,10090,Mus musculus,"O35226","O35226","R-MMU-5607731;R-MMU-5607724"
R-MMU-5689603,"UCH proteinases",1,93,0.010022631749110895,0.619788218159506,0.619788218159506,2,9,0.0011603919546157814,10090,Mus musculus,"O35226","O35226","R-MMU-5665871;R-MMU-5665854"
R-MMU-6807878,"COPI-mediated anterograde transport",1,95,0.010238172216833711,0.6276535378229151,0.6276535378229151,6,12,0.0015471892728210418,10090,Mus musculus,"P01326","P01326","R-MMU-6809003;R-MMU-6809010;R-MMU-6807877;R-MMU-6809006;R-MMU-6807875;R-MMU-6809011"
R-MMU-1236975,"Antigen processing-Cross presentation",1,96,0.010345942450695119,0.631525599415395,0.631525599415395,1,15,0.0019339865910263023,10090,Mus musculus,"O35226","O35226","R-MMU-1236970"
R-MMU-202424,"Downstream TCR signaling",1,96,0.010345942450695119,0.631525599415395,0.631525599415395,1,24,0.0030943785456420837,10090,Mus musculus,"O35226","O35226","R-MMU-5607724"
R-MMU-15869,"Metabolism of nucleotides",1,96,0.010345942450695119,0.631525599415395,0.631525599415395,4,128,0.016503352243424446,10090,Mus musculus,"Q9DBP5","Q9DBP5","R-MMU-110141;R-MMU-74220;R-MMU-75125;R-MMU-73548"
R-MMU-5668541,"TNFR2 non-canonical NF-kB pathway",1,98,0.010561482918417932,0.6391505761493075,0.6391505761493075,3,41,0.005286230015471893,10090,Mus musculus,"O35226","O35226","R-MMU-5607731;R-MMU-5668520;R-MMU-5668481"
R-MMU-382556,"ABC-family proteins mediated transport",1,99,0.01066925315227934,0.6429042989324738,0.6429042989324738,1,27,0.003481175863847344,10090,Mus musculus,"O35226","O35226","R-MMU-8866553"
R-MMU-211859,"Biological oxidations",2,218,0.023493910981786832,0.6622606997264235,0.6622606997264235,8,171,0.022047447137699846,10090,Mus musculus,"P30561;Q9QXG4","P30561;Q9QXG4","R-MMU-5692283;R-MMU-8937177;R-MMU-211951;R-MMU-8937169;R-MMU-8936849;R-MMU-71735;R-MMU-8937191;R-MMU-76472"
R-MMU-2454202,"Fc epsilon receptor (FCERI) signaling",2,219,0.023601681215648238,0.6647246798311335,0.6647246798311335,12,52,0.006704486848891181,10090,Mus musculus,"O35226;O89100","O35226;O89100","R-MMU-2730847;R-MMU-2396606;R-MMU-2730841;R-MMU-2730892;R-MMU-5607724;R-MMU-2730851;R-MMU-2730858;R-MMU-2730833;R-MMU-2730856;R-MMU-2730840;R-MMU-2730889;R-MMU-2396561"
R-MMU-69206,"G1/S Transition",1,106,0.011423644789309193,0.6681200596694404,0.6681200596694404,1,29,0.003739040742650851,10090,Mus musculus,"O35226","O35226","R-MMU-187574"
R-MMU-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",1,107,0.0115314150231706,0.6715754238027356,0.6715754238027356,1,75,0.009669932955131511,10090,Mus musculus,"Q8BN82","Q8BN82","R-MMU-428585"
R-MMU-5610787,"Hedgehog 'off' state",1,108,0.011639185257032008,0.674995183332413,0.674995183332413,3,20,0.0025786487880350697,10090,Mus musculus,"O35226","O35226","R-MMU-5610754;R-MMU-5610758;R-MMU-5610760"
R-MMU-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",1,109,0.011746955490893416,0.6783797013113501,0.6783797013113501,1,2,2.5786487880350697E-4,10090,Mus musculus,"P29341","P29341","R-MMU-156823"
R-MMU-166016,"Toll Like Receptor 4 (TLR4) Cascade",1,110,0.011854725724754822,0.6817293371294328,0.6817293371294328,1,76,0.009798865394533264,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-168256,"Immune System",18,1882,0.20282358012716886,0.6846625275531544,0.6846625275531544,84,1103,0.1422124806601341,10090,Mus musculus,"A0A0A6YXN8;Q60854;Q64727;A0A0A6YYP6;K7N6K7;P29352;P97797;Q64010;P50636;Q08048;Q1AN91;P12023;Q1AN92;O35226;P01587;Q8BM54;P29788;O89100","A0A0A6YXN8;Q60854;Q64727;A0A0A6YYP6;K7N6K7;P29352;P97797;Q64010;P50636;Q08048;Q1AN91;P12023;Q1AN92;O35226;P01587;Q8BM54;P29788;O89100","R-MMU-5668520;R-MMU-202331;R-MMU-912734;R-MMU-879934;R-MMU-2730858;R-MMU-8855381;R-MMU-202375;R-MMU-5672972;R-MMU-879930;R-MMU-8855375;R-MMU-453104;R-MMU-879910;R-MMU-983140;R-MMU-879909;R-MMU-1168640;R-MMU-202248;R-MMU-2730892;R-MMU-2730851;R-MMU-202325;R-MMU-2730856;R-MMU-5668481;R-MMU-453111;R-MMU-210274;R-MMU-2029467;R-MMU-508247;R-MMU-2424481;R-MMU-5672978;R-MMU-5607731;R-MMU-913424;R-MMU-9657608;R-MMU-913374;R-MMU-983150;R-MMU-9657603;R-MMU-6800426;R-MMU-9657606;R-MMU-168166;R-MMU-2730833;R-MMU-5672980;R-MMU-8852200;R-MMU-913451;R-MMU-2396561;R-MMU-2424484;R-MMU-912757;R-MMU-2424476;R-MMU-912790;R-MMU-879942;R-MMU-1236970;R-MMU-5607724;R-MMU-909738;R-MMU-5672973;R-MMU-912527;R-MMU-983147;R-MMU-9657599;R-MMU-6798747;R-MMU-2424487;R-MMU-983156;R-MMU-983157;R-MMU-2730840;R-MMU-914036;R-MMU-2530429;R-MMU-389381;R-MMU-2396606;R-MMU-2197697;R-MMU-2424485;R-MMU-5672965;R-MMU-2396594;R-MMU-202216;R-MMU-209061;R-MMU-2424486;R-MMU-2730847;R-MMU-879411;R-MMU-6798748;R-MMU-213407;R-MMU-921155;R-MMU-2730889;R-MMU-5658430;R-MMU-6798743;R-MMU-2530453;R-MMU-2730841;R-MMU-914182;R-MMU-6798749;R-MMU-202241;R-MMU-879907;R-MMU-6800434"
R-MMU-927802,"Nonsense-Mediated Decay (NMD)",1,112,0.012070266192477638,0.6883253817466795,0.6883253817466795,6,6,7.735946364105209E-4,10090,Mus musculus,"P29341","P29341","R-MMU-927836;R-MMU-927832;R-MMU-927830;R-MMU-927813;R-MMU-927889;R-MMU-927789"
R-MMU-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",1,112,0.012070266192477638,0.6883253817466795,0.6883253817466795,5,5,6.446621970087674E-4,10090,Mus musculus,"P29341","P29341","R-MMU-927836;R-MMU-927832;R-MMU-927830;R-MMU-927813;R-MMU-927889"
R-MMU-6807070,"PTEN Regulation",1,113,0.012178036426339045,0.6915724913379381,0.6915724913379381,1,21,0.002707581227436823,10090,Mus musculus,"O35226","O35226","R-MMU-8850992"
R-MMU-5621481,"C-type lectin receptors (CLRs)",1,113,0.012178036426339045,0.6915724913379381,0.6915724913379381,2,52,0.006704486848891181,10090,Mus musculus,"O35226","O35226","R-MMU-5607731;R-MMU-5607724"
R-MMU-72613,"Eukaryotic Translation Initiation",1,117,0.012609117361784675,0.7042295236017375,0.7042295236017375,2,19,0.002449716348633316,10090,Mus musculus,"P29341","P29341","R-MMU-156823;R-MMU-156808"
R-MMU-72737,"Cap-dependent Translation Initiation",1,117,0.012609117361784675,0.7042295236017375,0.7042295236017375,1,17,0.002191851469829809,10090,Mus musculus,"P29341","P29341","R-MMU-156808"
R-MMU-69239,"Synthesis of DNA",1,118,0.012716887595646082,0.7073126125110443,0.7073126125110443,2,23,0.00296544610624033,10090,Mus musculus,"O35226","O35226","R-MMU-68948;R-MMU-69016"
R-MMU-2168880,"Scavenging of heme from plasma",1,118,0.012716887595646082,0.7073126125110443,0.7073126125110443,1,12,0.0015471892728210418,10090,Mus musculus,"P07724","P07724","R-MMU-2168887"
R-MMU-983169,"Class I MHC mediated antigen processing & presentation",3,359,0.038689513956245286,0.7226381222104815,0.7226381222104815,6,39,0.005028365136668386,10090,Mus musculus,"O35226;P50636;Q8BM54","O35226;P50636;Q8BM54","R-MMU-983140;R-MMU-983150;R-MMU-1236970;R-MMU-983156;R-MMU-983157;R-MMU-983147"
R-MMU-2871809,"FCERI mediated Ca+2 mobilization",1,124,0.013363508998814527,0.7251544588012605,0.7251544588012605,3,6,7.735946364105209E-4,10090,Mus musculus,"O89100","O89100","R-MMU-2730847;R-MMU-2730858;R-MMU-2730833"
R-MMU-5688426,"Deubiquitination",2,247,0.02661924776376765,0.7280480323850029,0.7280480323850029,4,72,0.009283135636926251,10090,Mus musculus,"O35226;Q9WUU8","O35226;Q9WUU8","R-MMU-5665871;R-MMU-5690845;R-MMU-5665854;R-MMU-5689539"
R-MMU-69306,"DNA Replication",1,126,0.013579049466537343,0.7308591539026206,0.7308591539026206,3,44,0.005673027333677153,10090,Mus musculus,"O35226","O35226","R-MMU-68948;R-MMU-68825;R-MMU-69016"
R-MMU-3858494,"Beta-catenin independent WNT signaling",1,127,0.01368681970039875,0.73366740188991,0.73366740188991,1,31,0.003996905621454358,10090,Mus musculus,"O35226","O35226","R-MMU-4608855"
R-MMU-73887,"Death Receptor Signalling",1,127,0.01368681970039875,0.73366740188991,0.73366740188991,1,69,0.00889633831872099,10090,Mus musculus,"O35732","O35732","R-MMU-75187"
R-MMU-2871796,"FCERI mediated MAPK activation",1,129,0.013902360168121564,0.739197195627856,0.739197195627856,8,19,0.002449716348633316,10090,Mus musculus,"O89100","O89100","R-MMU-2396606;R-MMU-2730841;R-MMU-2730892;R-MMU-2730851;R-MMU-2730856;R-MMU-2730840;R-MMU-2730889;R-MMU-2396561"
R-MMU-453279,"Mitotic G1 phase and G1/S transition",1,131,0.01411790063584438,0.7446133470659448,0.7446133470659448,1,52,0.006704486848891181,10090,Mus musculus,"O35226","O35226","R-MMU-187574"
R-MMU-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",1,132,0.014225670869705788,0.7472795310538294,0.7472795310538294,1,22,0.0028365136668385767,10090,Mus musculus,"P07724","P07724","R-MMU-2168887"
R-MMU-2029482,"Regulation of actin dynamics for phagocytic cup formation",1,137,0.014764522039012825,0.7602028296027494,0.7602028296027494,2,11,0.0014182568334192883,10090,Mus musculus,"Q64010","Q64010","R-MMU-2197697;R-MMU-2029467"
R-MMU-977606,"Regulation of Complement cascade",1,139,0.01498006250673564,0.7651870649461542,0.7651870649461542,2,23,0.00296544610624033,10090,Mus musculus,"P29788","P29788","R-MMU-2530453;R-MMU-2530429"
R-MMU-69481,"G2/M Checkpoints",1,146,0.01573445414376549,0.7818379726426222,0.7818379726426222,1,23,0.00296544610624033,10090,Mus musculus,"O35226","O35226","R-MMU-8852354"
R-MMU-1474228,"Degradation of the extracellular matrix",1,146,0.01573445414376549,0.7818379726426222,0.7818379726426222,3,79,0.010185662712738524,10090,Mus musculus,"P23188","P23188","R-MMU-2471842;R-MMU-1602466;R-MMU-1602484"
R-MMU-69242,"S Phase",1,147,0.0158422243776269,0.7841192604594058,0.7841192604594058,4,48,0.006188757091284167,10090,Mus musculus,"O35226","O35226","R-MMU-68948;R-MMU-187574;R-MMU-69016;R-MMU-75825"
R-MMU-166658,"Complement cascade",1,148,0.015949994611488306,0.786376939105951,0.786376939105951,2,50,0.006446621970087674,10090,Mus musculus,"P29788","P29788","R-MMU-2530453;R-MMU-2530429"
R-MMU-168898,"Toll-like Receptor Cascades",1,148,0.015949994611488306,0.786376939105951,0.786376939105951,1,108,0.013924703455389376,10090,Mus musculus,"P12023","P12023","R-MMU-168166"
R-MMU-422475,"Axon guidance",2,279,0.030067895247332686,0.7878639350849486,0.7878639350849486,33,155,0.01998452810727179,10090,Mus musculus,"P29319;Q8CBF3","P29319;Q8CBF3","R-MMU-3928628;R-MMU-3928614;R-MMU-3928631;R-MMU-3928592;R-MMU-3928627;R-MMU-3928651;R-MMU-3928617;R-MMU-3928639;R-MMU-3928595;R-MMU-3928641;R-MMU-3928597;R-MMU-3928633;R-MMU-3928615;R-MMU-4093336;R-MMU-3928591;R-MMU-3928625;R-MMU-4093332;R-MMU-4093339;R-MMU-3928657;R-MMU-3928612;R-MMU-3928607;R-MMU-4093329;R-MMU-3928578;R-MMU-3928656;R-MMU-4093331;R-MMU-3928642;R-MMU-3928645;R-MMU-3928598;R-MMU-3928601;R-MMU-3928624;R-MMU-3928604;R-MMU-4093327;R-MMU-3928646"
R-MMU-9675108,"Nervous system development",2,280,0.030175665481194096,0.789534226772846,0.789534226772846,33,157,0.020242392986075296,10090,Mus musculus,"P29319;Q8CBF3","P29319;Q8CBF3","R-MMU-3928628;R-MMU-3928614;R-MMU-3928631;R-MMU-3928592;R-MMU-3928627;R-MMU-3928651;R-MMU-3928617;R-MMU-3928639;R-MMU-3928595;R-MMU-3928641;R-MMU-3928597;R-MMU-3928633;R-MMU-3928615;R-MMU-4093336;R-MMU-3928591;R-MMU-3928625;R-MMU-4093332;R-MMU-4093339;R-MMU-3928657;R-MMU-3928612;R-MMU-3928607;R-MMU-4093329;R-MMU-3928578;R-MMU-3928656;R-MMU-4093331;R-MMU-3928642;R-MMU-3928645;R-MMU-3928598;R-MMU-3928601;R-MMU-3928624;R-MMU-3928604;R-MMU-4093327;R-MMU-3928646"
R-MMU-201681,"TCF dependent signaling in response to WNT",1,150,0.016165535079211122,0.7908224335862666,0.7908224335862666,4,52,0.006704486848891181,10090,Mus musculus,"O35226","O35226","R-MMU-3640874;R-MMU-1504193;R-MMU-4641260;R-MMU-4641256"
R-MMU-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",1,158,0.01702769695010238,0.8077072207722354,0.8077072207722354,2,25,0.003223310985043837,10090,Mus musculus,"Q64010","Q64010","R-MMU-2197697;R-MMU-2029467"
R-MMU-2871837,"FCERI mediated NF-kB activation",1,174,0.0187520206918849,0.837534018278695,0.837534018278695,1,17,0.002191851469829809,10090,Mus musculus,"O35226","O35226","R-MMU-5607724"
R-MMU-8953854,"Metabolism of RNA",4,563,0.06067464166397241,0.8409710998209285,0.8409710998209285,29,109,0.01405363589479113,10090,Mus musculus,"O35226;Q8BFY9;Q8CCS6;P29341","O35226;Q8BFY9;Q8CCS6;P29341","R-MMU-430021;R-MMU-927830;R-MMU-72130;R-MMU-927813;R-MMU-927789;R-MMU-77591;R-MMU-72139;R-MMU-450551;R-MMU-450580;R-MMU-450463;R-MMU-429992;R-MMU-450466;R-MMU-450400;R-MMU-450394;R-MMU-72185;R-MMU-72143;R-MMU-429955;R-MMU-72231;R-MMU-156661;R-MMU-927836;R-MMU-77592;R-MMU-72160;R-MMU-927832;R-MMU-77593;R-MMU-8849157;R-MMU-450431;R-MMU-8941312;R-MMU-927889;R-MMU-72180"
R-MMU-6805567,"Keratinization",1,178,0.019183101627330532,0.844244925140693,0.844244925140693,1,22,0.0028365136668385767,10090,Mus musculus,"P23188","P23188","R-MMU-8849797"
R-MMU-72163,"mRNA Splicing - Major Pathway",1,179,0.01929087186119194,0.8458793296083921,0.8458793296083921,6,8,0.0010314595152140279,10090,Mus musculus,"Q8CCS6","Q8CCS6","R-MMU-72143;R-MMU-72160;R-MMU-72231;R-MMU-156661;R-MMU-72130;R-MMU-72139"
R-MMU-5689880,"Ub-specific processing proteases",1,179,0.01929087186119194,0.8458793296083921,0.8458793296083921,1,38,0.004899432697266632,10090,Mus musculus,"O35226","O35226","R-MMU-5689539"
R-MMU-8878171,"Transcriptional regulation by RUNX1",1,180,0.019398642095053348,0.8474967603666448,0.8474967603666448,1,38,0.004899432697266632,10090,Mus musculus,"O35226","O35226","R-MMU-8957265"
R-MMU-69275,"G2/M Transition",1,181,0.019506412328914754,0.8490973918553202,0.8490973918553202,3,64,0.008251676121712223,10090,Mus musculus,"O35226","O35226","R-MMU-8854071;R-MMU-8852354;R-MMU-8854044"
R-MMU-453274,"Mitotic G2-G2/M phases",1,183,0.01972195279663757,0.8522489459320159,0.8522489459320159,3,66,0.00850954100051573,10090,Mus musculus,"O35226","O35226","R-MMU-8854071;R-MMU-8852354;R-MMU-8854044"
R-MMU-2467813,"Separation of Sister Chromatids",1,185,0.019937493264360385,0.8553353522003889,0.8553353522003889,1,8,0.0010314595152140279,10090,Mus musculus,"O35226","O35226","R-MMU-174202"
R-MMU-72172,"mRNA Splicing",1,186,0.02004526349822179,0.8568545424753218,0.8568545424753218,6,12,0.0015471892728210418,10090,Mus musculus,"Q8CCS6","Q8CCS6","R-MMU-72143;R-MMU-72160;R-MMU-72231;R-MMU-156661;R-MMU-72130;R-MMU-72139"
R-MMU-983705,"Signaling by the B Cell Receptor (BCR)",1,197,0.021230736070697274,0.8725584652775852,0.8725584652775852,1,28,0.0036101083032490976,10090,Mus musculus,"O35226","O35226","R-MMU-1168640"
R-MMU-112315,"Transmission across Chemical Synapses",1,207,0.02230843840931135,0.8853486387918846,0.8853486387918846,1,92,0.01186178442496132,10090,Mus musculus,"P97445","P97445","R-MMU-210420"
R-MMU-416476,"G alpha (q) signalling events",1,209,0.022523978877034164,0.8877498876448712,0.8877498876448712,3,31,0.003996905621454358,10090,Mus musculus,"P12023","P12023","R-MMU-379048;R-MMU-749452;R-MMU-749448"
R-MMU-8951664,"Neddylation",1,221,0.023817221683371054,0.9011470587128875,0.9011470587128875,2,30,0.0038679731820526046,10090,Mus musculus,"O35226","O35226","R-MMU-8956140;R-MMU-8956184"
R-MMU-1266738,"Developmental Biology",3,509,0.054855049035456405,0.902517215778973,0.902517215778973,34,200,0.025786487880350695,10090,Mus musculus,"P29319;P23188;Q8CBF3","P29319;P23188;Q8CBF3","R-MMU-3928628;R-MMU-3928614;R-MMU-3928631;R-MMU-3928592;R-MMU-3928627;R-MMU-3928651;R-MMU-3928617;R-MMU-3928639;R-MMU-3928595;R-MMU-3928641;R-MMU-3928597;R-MMU-3928633;R-MMU-3928615;R-MMU-4093336;R-MMU-3928591;R-MMU-3928625;R-MMU-4093332;R-MMU-4093339;R-MMU-3928657;R-MMU-3928612;R-MMU-3928607;R-MMU-4093329;R-MMU-3928578;R-MMU-3928656;R-MMU-4093331;R-MMU-3928642;R-MMU-3928645;R-MMU-3928598;R-MMU-3928601;R-MMU-3928624;R-MMU-3928604;R-MMU-4093327;R-MMU-3928646;R-MMU-8849797"
R-MMU-68882,"Mitotic Anaphase",1,223,0.02403276215109387,0.9032205932367113,0.9032205932367113,1,27,0.003481175863847344,10090,Mus musculus,"O35226","O35226","R-MMU-174202"
R-MMU-2555396,"Mitotic Metaphase and Anaphase",1,224,0.024140532384955275,0.9042411607661404,0.9042411607661404,1,28,0.0036101083032490976,10090,Mus musculus,"O35226","O35226","R-MMU-174202"
R-MMU-72766,"Translation",1,225,0.02424830261881668,0.9052510770435487,0.9052510770435487,2,32,0.0041258380608561115,10090,Mus musculus,"P29341","P29341","R-MMU-156823;R-MMU-156808"
R-MMU-195721,"Signaling by WNT",1,232,0.025002694255846534,0.9120313561101248,0.9120313561101248,6,109,0.01405363589479113,10090,Mus musculus,"O35226","O35226","R-MMU-4608855;R-MMU-3640874;R-MMU-1504193;R-MMU-4641260;R-MMU-2130282;R-MMU-4641256"
R-MMU-72203,"Processing of Capped Intron-Containing Pre-mRNA",1,237,0.02554154542515357,0.916578213596215,0.916578213596215,9,29,0.003739040742650851,10090,Mus musculus,"Q8CCS6","Q8CCS6","R-MMU-72185;R-MMU-72143;R-MMU-72160;R-MMU-72231;R-MMU-8849157;R-MMU-156661;R-MMU-72130;R-MMU-72180;R-MMU-72139"
R-MMU-1280218,"Adaptive Immune System",5,815,0.0878327405970471,0.9315742780249421,0.9315742780249421,19,214,0.027591542031975246,10090,Mus musculus,"O35226;P29352;P50636;Q8BM54;O89100","O35226;P29352;P50636;Q8BM54;O89100","R-MMU-202331;R-MMU-983150;R-MMU-983156;R-MMU-213407;R-MMU-983157;R-MMU-8855381;R-MMU-202375;R-MMU-389381;R-MMU-8852200;R-MMU-8855375;R-MMU-983140;R-MMU-1168640;R-MMU-202248;R-MMU-1236970;R-MMU-5607724;R-MMU-202216;R-MMU-202241;R-MMU-202325;R-MMU-983147"
R-MMU-5653656,"Vesicle-mediated transport",4,695,0.0749003125336782,0.9350027941632268,0.9350027941632268,20,205,0.026431150077359463,10090,Mus musculus,"P07724;Q06194;P01326;P12023","P07724;Q06194;P01326;P12023","R-MMU-6809010;R-MMU-6807877;R-MMU-6809006;R-MMU-5694439;R-MMU-204008;R-MMU-6809011;R-MMU-5694446;R-MMU-5694417;R-MMU-6809003;R-MMU-5694522;R-MMU-5694527;R-MMU-2168887;R-MMU-6807875;R-MMU-5694418;R-MMU-5694409;R-MMU-5229111;R-MMU-5694441;R-MMU-5229132;R-MMU-203973;R-MMU-5694431"
R-MMU-199991,"Membrane Trafficking",3,564,0.060782411897833816,0.9360721515386958,0.9360721515386958,19,183,0.023594636410520887,10090,Mus musculus,"Q06194;P01326;P12023","Q06194;P01326;P12023","R-MMU-6809010;R-MMU-6807877;R-MMU-6809006;R-MMU-5694439;R-MMU-204008;R-MMU-6809011;R-MMU-5694446;R-MMU-5694417;R-MMU-6809003;R-MMU-5694522;R-MMU-5694527;R-MMU-6807875;R-MMU-5694418;R-MMU-5694409;R-MMU-5229111;R-MMU-5694441;R-MMU-5229132;R-MMU-203973;R-MMU-5694431"
R-MMU-69620,"Cell Cycle Checkpoints",1,269,0.028990192908718612,0.9406436536115079,0.9406436536115079,3,50,0.006446621970087674,10090,Mus musculus,"O35226","O35226","R-MMU-264458;R-MMU-8852354;R-MMU-69600"
R-MMU-597592,"Post-translational protein modification",8,1277,0.13762258864101734,0.9624539747123346,0.9624539747123346,35,454,0.05853532748839608,10090,Mus musculus,"Q8BN82;P07724;Q06194;O35226;P01326;P23188;Q9WUU8;P12023","Q8BN82;P07724;Q06194;O35226;P01326;P23188;Q9WUU8;P12023","R-MMU-8956140;R-MMU-163798;R-MMU-6809010;R-MMU-8956184;R-MMU-159796;R-MMU-5694439;R-MMU-5690845;R-MMU-6809011;R-MMU-5694446;R-MMU-5694417;R-MMU-5689539;R-MMU-5665871;R-MMU-428585;R-MMU-6807875;R-MMU-5694409;R-MMU-5694431;R-MMU-163843;R-MMU-6807877;R-MMU-6809006;R-MMU-8952289;R-MMU-204008;R-MMU-159733;R-MMU-6809003;R-MMU-6807224;R-MMU-9668023;R-MMU-159728;R-MMU-159771;R-MMU-5694522;R-MMU-5694527;R-MMU-159773;R-MMU-159868;R-MMU-5694418;R-MMU-5694441;R-MMU-5665854;R-MMU-203973"
R-MMU-112316,"Neuronal System",1,335,0.03610302834357151,0.9706951759157151,0.9706951759157151,1,133,0.017148014440433214,10090,Mus musculus,"P97445","P97445","R-MMU-210420"
R-MMU-372790,"Signaling by GPCR",6,1086,0.11703847397348852,0.9744511303106861,0.9744511303106861,15,356,0.04589994842702424,10090,Mus musculus,"Q62401;Q8CIT0;P10601;Q8BMP4;P17515;P12023","Q62401;Q8CIT0;P10601;Q8BMP4;P17515;P12023","R-MMU-8937631;R-MMU-379044;R-MMU-420173;R-MMU-749448;R-MMU-391913;R-MMU-374207;R-MMU-443986;R-MMU-8937613;R-MMU-379048;R-MMU-374248;R-MMU-380073;R-MMU-749452;R-MMU-749454;R-MMU-749456;R-MMU-388863"
R-MMU-68886,"M Phase",1,373,0.04019829723030499,0.9805273282536788,0.9805273282536788,1,69,0.00889633831872099,10090,Mus musculus,"O35226","O35226","R-MMU-174202"
